TargetName	FLT_TX_2 | 003 | Full ROI	FLT_TX_2 | 007 | Full ROI	FLT_TX_2 | 011 | Full ROI	GC_SAL_2 | 001 | Full ROI	GC_SAL_2 | 005 | Full ROI	GC_SAL_2 | 009 | Full ROI	GC_TX_2 | 003 | Full ROI	GC_TX_2 | 007 | Full ROI	GC_TX_2 | 011 | Full ROI	FLT_SAL_2 | 003 | Full ROI	FLT_SAL_2 | 007 | Full ROI	FLT_SAL_2 | 011 | Full ROI
Mptx2	24.29975118	17.78805315	21.26228228	28.43747971	25.89731268	24.7201621	27.04264837	21.49389756	24.55964157	24.58563061	25.72914831	20.68610676
Zhx2	28.58794257	29.3502877	25.01444975	28.43747971	38.45358549	38.84596902	30.28776618	34.83493742	44.57120137	32.01849568	31.44673682	27.88127432
Elavl4	65.75226791	88.94026577	58.7839569	61.08791938	70.62903458	52.97177593	98.43524008	83.7520836	76.40777377	87.47910426	90.76671765	73.30076959
D2hgdh	22.87035405	29.3502877	28.76661721	30.54395969	29.03638088	22.36586095	30.28776618	23.7174042	30.92695605	27.44442486	22.87035405	27.88127432
Ccdc78	15.72336841	24.01387176	21.26228228	23.17127977	23.54301153	34.13736671	20.55241276	25.94091085	22.74040886	35.44904878	25.01444975	19.33701284
Rsrp1	80.04623919	81.8250445	123.8215262	82.15271917	72.98333573	103.5892507	72.47429764	83.7520836	86.41355367	90.90965736	137.2221243	127.7142243
Adam1a	28.58794257	30.23969036	20.0115598	14.74535985	26.68207973	34.13736671	25.96094244	27.42324861	32.74618876	26.87266601	30.73203826	17.53822095
Cyp4f39	22.87035405	9.783429234	20.0115598	24.22451975	21.18871037	27.07446326	43.2682374	23.7174042	32.74618876	28.01618372	25.01444975	31.02916014
Neurod6	35.73492821	47.13834086	50.02889949	47.39579952	52.57939241	47.08602305	50.84017894	48.17597729	43.66158501	47.45598466	39.30842103	39.57342162
Bud23	20.0115598	34.68670365	31.26806218	23.17127977	25.89731268	43.55457132	24.8792365	29.64675526	29.10772334	28.01618372	30.0173397	28.78067027
Zxdb	40.02311959	54.25356212	35.02022965	46.34255953	34.52975024	47.08602305	33.53288398	45.95247065	53.66736491	33.73377223	46.45540667	37.77462973
Rnf220	98.62840186	120.9587614	106.3114114	96.89807902	87.8939097	75.33763688	95.19012228	111.1753322	103.6962644	98.34252243	107.2047846	106.1287216
Hmgn2	78.61684206	87.16146045	102.559244	96.89807902	76.90717099	94.1720461	86.5364748	93.38727905	75.49815742	76.61568608	77.9021435	96.68506419
Olfr305	27.15854544	14.23044252	20.0115598	22.11803978	22.75824448	21.18871037	22.71582463	28.90558637	23.65002521	28.01618372	21.44095693	30.57946216
Celf2	257.2914831	256.1479654	263.9024448	255.9373174	214.2414049	217.7728566	231.4850701	246.8092375	206.4829125	171.5276554	184.3922296	239.2393216
Cd99	315.8967654	427.8026783	392.726861	304.3863569	392.3835254	417.8884546	434.8457859	433.5837956	504.8370767	417.9557203	461.6952725	517.1526689
Card9	27.15854544	21.34566378	21.26228228	14.74535985	23.54301153	23.54301153	21.6341187	28.90558637	20.0115598	20.0115598	20.72625836	22.93459662
Smad5	24.29975118	17.78805315	18.76083731	20.0115598	30.60591498	18.83440922	20.55241276	29.64675526	22.74040886	28.58794257	25.72914831	23.83399257
Herpud2	48.59950236	40.02311959	47.52745452	41.07635958	42.37742075	35.31451729	34.61458992	40.76428848	34.56542147	44.59719041	44.31131098	35.97583784
Cel	31.44673682	25.79267707	22.51300477	25.27775974	29.82114793	29.42876441	27.04264837	24.45857309	26.37887428	37.73608419	29.30264113	36.42553581
Aadacl4	37.16432534	23.1244691	25.01444975	31.59719968	21.97347742	21.18871037	27.04264837	23.7174042	22.74040886	35.44904878	20.0115598	21.5855027
Macroh2a1	42.88191385	56.92177009	58.7839569	61.08791938	48.65555715	48.26317363	57.33041455	51.14065282	49.11928314	45.16894926	51.45829662	49.01707905
Xndc1	22.87035405	23.1244691	23.76372726	14.74535985	25.11254563	20.0115598	18.38900089	17.78805315	20.0115598	24.01387176	25.01444975	20.23640878
Vcpkmt	15.72336841	17.78805315	23.76372726	17.90507982	25.11254563	20.0115598	19.47070683	22.97623532	18.19232709	19.43980095	23.58505262	21.5855027
Zswim3	18.58216267	22.23506644	15.00866985	22.11803978	24.32777858	30.60591498	22.71582463	25.19974197	19.10194344	26.30090716	25.72914831	23.83399257
Coa7	25.72914831	22.23506644	27.51589472	24.22451975	25.89731268	25.89731268	21.6341187	23.7174042	36.38465418	27.44442486	17.8674641	24.73338851
Itga8	15.72336841	21.34566378	17.51011482	17.90507982	18.83440922	17.65725864	15.14388309	17.04688427	21.83079251	17.15276554	21.44095693	18.88731486
Smim24	30.0173397	24.90327441	23.76372726	28.43747971	35.31451729	27.07446326	34.61458992	21.49389756	32.74618876	32.59025453	27.15854544	29.23036824
Dnajc28	21.44095693	16.00924784	21.26228228	17.90507982	18.83440922	34.13736671	21.6341187	15.56454651	15.46347803	20.0115598	21.44095693	16.18912703
Pphln1	42.88191385	23.1244691	20.0115598	27.38423972	43.1621878	35.31451729	36.77800179	26.68207973	37.29427053	33.73377223	30.73203826	31.92855608
1700024G13Rik	18.58216267	18.67745581	21.26228228	17.90507982	36.09928434	18.83440922	22.71582463	25.19974197	20.92117615	22.87035405	27.873244	23.38429459
Cdh6	60.03467939	48.91714617	36.27095213	23.17127977	44.7317219	37.66881844	37.85970772	27.42324861	40.93273595	33.73377223	30.0173397	31.92855608
Shisa6	24.29975118	21.34566378	23.76372726	21.06479979	21.18871037	29.42876441	16.22558902	22.23506644	17.28271073	25.15738946	15.72336841	25.63278446
Pabpc4	91.48141622	76.48862856	90.05201909	86.36567912	87.8939097	75.33763688	70.31088577	85.23442136	116.4308934	79.47448034	81.47563632	76.89835338
Ccr1l1	24.29975118	30.23969036	21.26228228	24.22451975	29.03638088	27.07446326	17.30729496	28.16441749	22.74040886	32.59025453	23.58505262	26.98187838
Steap4	25.72914831	24.90327441	22.51300477	28.43747971	31.39068203	35.31451729	30.28776618	25.94091085	24.55964157	40.59487845	25.01444975	30.12976419
Pabpn1	88.62262196	89.82966842	108.8128564	91.63187907	111.4369212	127.1322622	98.43524008	120.8105277	113.7020443	93.19669277	127.2163444	113.3238892
Prmt3	41.45251672	18.67745581	38.77239711	40.02311959	27.46684678	36.49166787	37.85970772	28.16441749	30.0173397	33.73377223	33.59083252	38.2243277
Ptdss2	58.60528226	40.91252225	45.02600954	57.92819941	50.22509126	36.49166787	47.59506114	52.62299058	41.8423523	41.73839615	37.8790239	44.07040135
Nup160	27.15854544	25.79267707	16.25939234	32.65043967	37.66881844	31.78306556	30.28776618	27.42324861	26.37887428	25.15738946	20.72625836	29.23036824
Prr13	48.59950236	48.02774351	41.27384208	50.55551949	45.51648895	50.61747478	43.2682374	53.36415946	48.20966678	61.74995595	52.88769375	59.36013243
Adam39	22.87035405	22.23506644	16.25939234	27.38423972	31.39068203	18.83440922	20.55241276	27.42324861	15.46347803	21.72683635	14.29397128	19.78671081
Wars2	27.15854544	20.45626113	25.01444975	23.17127977	21.97347742	27.07446326	27.04264837	20.0115598	20.0115598	19.43980095	24.29975118	22.48489865
Acly	42.88191385	52.4747568	35.02022965	35.81015964	35.31451729	21.18871037	25.96094244	34.09376854	34.56542147	33.73377223	31.44673682	37.32493176
Ncor1	60.03467939	59.58997806	72.54190426	75.83327923	65.92043227	51.79462536	60.57553236	71.15221261	75.49815742	67.46754446	63.60817221	58.91043446
Cep135	27.15854544	27.57148239	18.76083731	27.38423972	18.83440922	25.89731268	22.71582463	26.68207973	17.28271073	32.01849568	18.58216267	24.28369054
Spock1	47.17010524	64.03699135	33.76950716	41.07635958	47.8707901	37.66881844	50.84017894	48.17597729	48.20966678	52.60181432	56.46118657	58.46073649
Gars	40.02311959	56.92177009	43.77528706	45.28931954	41.5926537	36.49166787	51.92188488	48.91714617	44.57120137	42.310155	44.31131098	43.62070338
Stxbp1	187.2510238	211.6778325	220.1271578	165.3586783	119.2845917	161.269629	191.4619505	194.1862469	136.4424532	157.805443	184.3922296	197.4174101
Gjd2	24.29975118	21.34566378	21.26228228	18.95831981	33.74498319	22.36586095	21.6341187	22.97623532	29.10772334	29.73146027	18.58216267	26.98187838
Il33	17.15276554	16.8986505	21.26228228	23.17127977	26.68207973	20.0115598	20.55241276	17.78805315	26.37887428	28.01618372	25.72914831	27.88127432
Nme5	32.87613395	24.90327441	36.27095213	24.22451975	24.32777858	27.07446326	34.61458992	22.97623532	21.83079251	36.02080763	26.44384687	33.27765
Dolk	31.44673682	42.69132757	36.27095213	35.81015964	32.17544909	44.7317219	42.18653146	28.16441749	29.10772334	37.16432534	35.73492821	33.72734797
Tmem14a	17.15276554	26.68207973	38.77239711	25.27775974	26.68207973	24.7201621	23.79753057	25.94091085	26.37887428	28.01618372	27.873244	28.3309723
Ddx46	30.0173397	44.47013288	46.27673203	41.07635958	42.37742075	40.02311959	51.92188488	42.24662624	45.48081772	32.59025453	48.59950236	45.41949527
Olfr25	17.15276554	16.8986505	18.76083731	13.69211986	25.11254563	27.07446326	17.30729496	23.7174042	20.0115598	25.72914831	30.0173397	25.18308649
Itih3	11.43517703	19.56685847	20.0115598	18.95831981	21.97347742	31.78306556	12.98047122	17.04688427	20.0115598	28.01618372	25.01444975	23.38429459
Ccdc178	24.29975118	15.11984518	22.51300477	29.4907197	21.97347742	27.07446326	22.71582463	30.38792414	20.92117615	33.73377223	20.72625836	28.78067027
Nudt16l2	30.0173397	20.45626113	20.0115598	32.65043967	24.32777858	20.0115598	18.38900089	31.8702619	32.74618876	29.73146027	26.44384687	25.63278446
Hemgn	35.73492821	27.57148239	30.0173397	28.43747971	35.31451729	23.54301153	22.71582463	39.28195071	29.10772334	29.15970142	17.8674641	24.73338851
Prkar1a	174.3864497	179.6593368	201.3663205	184.3169981	191.4831604	145.9666715	224.9948345	222.3506644	178.2848055	182.3910736	190.1098181	201.9143899
Srpk2	92.91081334	84.49325248	76.29407173	80.04623919	80.04623919	60.03467939	80.04623919	77.08156366	64.58276116	65.18050905	59.31998083	70.15288378
Ehmt2	78.61684206	119.1799561	93.80418655	74.78003924	76.12240393	76.51478746	81.12794512	114.8811766	81.8654719	63.4652325	89.33732052	109.2766074
Susd5	8.57638277	15.11984518	27.51589472	20.0115598	16.48010807	15.30295749	17.30729496	25.19974197	10.91539625	18.86804209	12.86457416	22.93459662
Aimp1	58.60528226	40.91252225	41.27384208	35.81015964	46.301256	41.20027017	30.28776618	27.42324861	31.8365724	43.4536727	42.88191385	46.76858919
Exd2	90.05201909	51.58535414	67.53901432	90.57863908	103.5892507	84.75484149	93.02671041	90.42260353	63.67314481	46.88422581	50.74359806	58.46073649
Dpysl5	25.72914831	32.01849568	30.0173397	25.27775974	32.17544909	31.78306556	37.85970772	25.94091085	36.38465418	27.44442486	28.58794257	48.11768311
Bag6	48.59950236	46.2489382	38.77239711	41.07635958	44.7317219	48.26317363	37.85970772	60.77584827	52.75774856	46.31246696	53.60239231	55.31285068
Lce1g	31.44673682	32.01849568	26.26517223	29.4907197	21.97347742	32.96021614	43.2682374	25.19974197	27.28849063	32.59025453	33.59083252	23.38429459
Anp32b	55.74648801	35.57610631	52.53034447	40.02311959	45.51648895	37.66881844	48.67676707	41.50545736	40.93273595	42.310155	44.31131098	44.52009932
Cnpy2	32.87613395	38.24431428	27.51589472	32.65043967	25.89731268	38.84596902	32.45117805	41.50545736	30.0173397	41.1666373	37.8790239	42.72130743
Tuft1	14.29397128	18.67745581	10.0057799	22.11803978	19.61917627	21.18871037	24.8792365	25.19974197	26.37887428	25.15738946	20.0115598	15.73942905
Tnik	50.02889949	53.36415946	71.29118178	47.39579952	40.80788665	38.84596902	53.00359081	48.91714617	44.57120137	36.02080763	62.17877508	54.8631527
Zcrb1	21.44095693	25.79267707	21.26228228	21.06479979	30.60591498	30.60591498	19.47070683	20.0115598	34.56542147	30.87497797	40.02311959	31.92855608
Rims4	37.16432534	61.36878338	45.02600954	55.82171943	59.64229587	63.56613112	81.12794512	77.82273254	70.04045929	60.03467939	54.31709088	60.70922635
Ube2r2	17.15276554	18.67745581	18.76083731	24.22451975	24.32777858	28.25161383	23.79753057	22.23506644	26.37887428	17.72452439	31.44673682	29.68006622
Sin3b	45.74070811	46.2489382	45.02600954	62.14115937	57.28799471	55.32607709	53.00359081	62.99935492	59.12506304	47.45598466	55.03178944	54.41345473
Slc19a3	30.0173397	26.68207973	25.01444975	17.90507982	19.61917627	15.30295749	20.55241276	28.16441749	30.0173397	20.58331865	19.29686123	23.38429459
Olfr1034	22.87035405	33.79730099	30.0173397	24.22451975	26.68207973	30.60591498	32.45117805	20.0115598	32.74618876	30.87497797	37.8790239	28.78067027
Bicd1	20.0115598	33.79730099	31.26806218	30.54395969	43.1621878	40.02311959	42.18653146	41.50545736	28.19810699	34.87728993	32.16143539	31.47885811
Pik3c2g	24.29975118	16.8986505	28.76661721	25.27775974	19.61917627	15.30295749	18.38900089	18.52922203	22.74040886	28.58794257	18.58216267	22.48489865
Plekhg1	44.31131098	40.02311959	28.76661721	30.54395969	32.96021614	47.08602305	28.12435431	36.31727519	40.93273595	45.74070811	35.73492821	36.42553581
Muc6	11.43517703	17.78805315	16.25939234	30.54395969	20.40394332	24.7201621	23.79753057	35.57610631	23.65002521	21.1550775	29.30264113	27.88127432
Mtif3	24.29975118	25.79267707	40.02311959	37.91663962	21.18871037	28.25161383	21.6341187	22.97623532	30.92695605	27.44442486	22.87035405	27.43157635
Tbc1d1	30.0173397	32.01849568	26.26517223	28.43747971	24.32777858	24.7201621	24.8792365	28.90558637	34.56542147	27.44442486	21.44095693	22.93459662
Rarres1	21.44095693	24.01387176	20.0115598	20.0115598	24.32777858	29.42876441	25.96094244	26.68207973	20.0115598	32.59025453	26.44384687	25.63278446
Prxl2a	45.74070811	52.4747568	52.53034447	49.5022795	52.57939241	47.08602305	48.67676707	61.51701715	50.02889949	63.4652325	56.46118657	63.40741419
Olfr1263	15.72336841	24.01387176	21.26228228	20.0115598	17.26487512	25.89731268	23.79753057	24.45857309	20.0115598	28.01618372	17.8674641	20.68610676
Calr	55.74648801	48.91714617	58.7839569	82.15271917	88.67867675	67.09758285	83.29135699	80.04623919	82.77508825	52.03005547	70.04045929	48.56738108
Ccdc138	32.87613395	28.46088504	16.25939234	31.59719968	19.61917627	27.07446326	18.38900089	18.52922203	30.0173397	30.30321912	22.87035405	27.88127432
Dusp14	24.29975118	34.68670365	11.25650239	31.59719968	32.96021614	30.60591498	28.12435431	37.05844407	24.55964157	26.87266601	29.30264113	27.88127432
Tut7	22.87035405	22.23506644	20.0115598	25.27775974	21.97347742	17.65725864	27.04264837	26.68207973	21.83079251	18.29628324	27.873244	24.28369054
Gm52217	14.29397128	16.00924784	21.26228228	16.85183983	26.68207973	21.18871037	17.30729496	18.52922203	18.19232709	28.01618372	22.87035405	17.08852297
Prps1l1	24.29975118	29.3502877	26.26517223	27.38423972	19.61917627	24.7201621	27.04264837	27.42324861	36.38465418	38.87960189	24.29975118	21.13580473
Drc3	27.15854544	31.12909302	32.51878467	17.90507982	26.68207973	40.02311959	33.53288398	26.68207973	32.74618876	37.73608419	32.16143539	26.98187838
Mtrf1l	20.0115598	13.34103986	28.76661721	27.38423972	23.54301153	34.13736671	22.71582463	27.42324861	32.74618876	24.58563061	24.29975118	26.08248243
Mogat1	20.0115598	19.56685847	17.51011482	12.63887987	20.40394332	24.7201621	19.47070683	25.19974197	14.55386167	25.15738946	20.0115598	22.03520068
Prmt9	38.59372247	37.35491162	32.51878467	26.33099973	32.96021614	32.96021614	37.85970772	35.57610631	32.74618876	36.59256649	27.873244	33.27765
Gm17027	211.550775	173.4335182	211.3721004	216.9674378	200.115598	206.0013509	218.5045989	196.4097536	211.0309942	181.2475559	161.5218755	162.3409682
Rpp30	31.44673682	24.01387176	20.0115598	44.23607955	26.68207973	20.0115598	23.79753057	34.83493742	38.20388689	36.02080763	30.0173397	33.72734797
Gm46390	21.44095693	26.68207973	22.51300477	15.79859984	28.25161383	11.77150576	23.79753057	20.0115598	18.19232709	28.58794257	22.15565549	17.53822095
Cnr2	21.44095693	22.23506644	22.51300477	29.4907197	16.48010807	23.54301153	19.47070683	21.49389756	30.92695605	29.15970142	28.58794257	22.93459662
Ncam1	68.61106216	96.05548703	100.057799	117.9628788	90.24821085	110.6521542	100.598652	95.6107857	98.23856628	83.4767923	107.2047846	117.8208689
Chmp1a	48.59950236	50.69595149	31.26806218	37.91663962	51.00985831	37.66881844	55.16700268	42.98779512	58.21544668	48.02774351	40.02311959	44.07040135
Grk3	12.86457416	26.68207973	30.0173397	32.65043967	35.31451729	27.07446326	20.55241276	39.28195071	29.10772334	25.72914831	28.58794257	39.12372365
Pirb	47.17010524	43.58073023	31.26806218	28.43747971	33.74498319	31.78306556	44.34994333	31.12909302	36.38465418	37.73608419	32.16143539	31.47885811
Tcea2	17.15276554	24.90327441	16.25939234	24.22451975	13.34103986	15.30295749	20.55241276	20.75272868	22.74040886	29.73146027	19.29686123	29.23036824
Rgr	24.29975118	24.01387176	23.76372726	22.11803978	21.18871037	32.96021614	27.04264837	23.7174042	33.65580511	30.87497797	34.30553108	30.57946216
Soga3	100.057799	97.83429234	87.55057411	105.3239989	102.8044837	100.057799	115.742535	112.65767	117.3405097	82.90503345	98.62840186	98.93355405
Rad52	34.30553108	36.46550896	32.51878467	30.54395969	29.03638088	22.36586095	36.77800179	25.19974197	34.56542147	35.44904878	27.15854544	39.57342162
Numbl	54.31709088	61.36878338	45.02600954	51.60875948	51.79462536	63.56613112	62.73894423	72.63455038	59.12506304	38.30784304	56.46118657	59.36013243
Dact3	91.48141622	89.82966842	61.28540188	65.30087934	95.74158021	96.52634726	101.6803579	102.2813056	85.50393732	84.04855115	92.91081334	110.1760034
Ear10	21.44095693	18.67745581	16.25939234	17.90507982	18.04964217	24.7201621	20.55241276	18.52922203	19.10194344	25.15738946	25.72914831	22.93459662
Spry1	32.87613395	24.01387176	22.51300477	18.95831981	30.60591498	15.30295749	24.8792365	28.90558637	22.74040886	24.58563061	21.44095693	23.38429459
Diaph1	37.16432534	32.01849568	32.51878467	35.81015964	29.03638088	28.25161383	37.85970772	32.61143078	29.10772334	37.16432534	39.30842103	29.23036824
Thbs1	22.87035405	16.8986505	18.76083731	16.85183983	33.74498319	25.89731268	18.38900089	20.0115598	27.28849063	26.30090716	25.01444975	21.5855027
7530416G11Rik	25.72914831	24.90327441	23.76372726	20.0115598	25.89731268	40.02311959	25.96094244	28.16441749	26.37887428	26.87266601	22.87035405	19.78671081
Cpn1	18.58216267	18.67745581	30.0173397	16.85183983	14.91057397	24.7201621	29.20606024	22.97623532	24.55964157	28.01618372	20.72625836	22.93459662
Brpf1	38.59372247	29.3502877	37.52167462	30.54395969	29.03638088	45.90887248	35.69629585	31.12909302	32.74618876	36.02080763	32.87613395	36.42553581
Kank2	30.0173397	18.67745581	30.0173397	20.0115598	28.25161383	36.49166787	32.45117805	24.45857309	30.0173397	33.73377223	32.16143539	29.68006622
Rhbdd3	28.58794257	24.01387176	21.26228228	23.17127977	33.74498319	28.25161383	22.71582463	31.12909302	25.46925792	33.73377223	35.02022965	26.08248243
Gpa33	27.15854544	19.56685847	20.0115598	15.79859984	23.54301153	23.54301153	19.47070683	17.78805315	24.55964157	28.01618372	17.8674641	22.03520068
Arhgap10	48.59950236	30.23969036	42.52456457	33.70367966	33.74498319	34.13736671	31.36947211	42.98779512	33.65580511	38.87960189	29.30264113	35.07644189
Efcab6	10.0057799	16.8986505	18.76083731	32.65043967	21.97347742	17.65725864	28.12435431	19.27039092	22.74040886	20.0115598	20.72625836	25.18308649
Hcfc1r1	35.73492821	59.58997806	45.02600954	43.18283956	43.1621878	47.08602305	38.94141366	50.39948393	58.21544668	39.45136074	50.02889949	54.41345473
Mfap3l	22.87035405	35.57610631	23.76372726	26.33099973	40.80788665	20.0115598	37.85970772	23.7174042	21.83079251	33.16201338	20.0115598	28.3309723
